ITEM;DESTINATARIO_DOACAO;DATA_ENTREGA;CIDADE_DESTINATARIO;PRODUTO;QUANTIDADE;UNIDADE_MEDIDA;VALOR_UNITARIO;VALOR_TOTAL
1128;PREFEITURADEAGUASFORMOSAS;2020-06-22;AGUAS FORMOSAS;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1129;PREFEITURADEAGUASFORMOSAS;2020-06-22;AGUAS FORMOSAS;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1130;PREFEITURADEAGUASFORMOSAS;2020-06-22;AGUAS FORMOSAS;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1131;PREFEITURADEBAEPENDI;2020-06-22;BAEPENDI;AVENTAL;4500;UN;10,9;49050
1132;PREFEITURADEBAEPENDI;2020-06-22;BAEPENDI;LUVA DESCARTAVEL;21000;UN;0,4;8400
1133;PREFEITURADEBAEPENDI;2020-06-22;BAEPENDI;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1134;PREFEITURADEBAEPENDI;2020-06-22;BAEPENDI;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1135;PREFEITURADEBAEPENDI;2020-06-22;BAEPENDI;OCULOS DE PROTECAO DOAC 3,60;600;UN;3,6;2160
1136;PREFEITURADEBAEPENDI;2020-06-22;BAEPENDI;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1137;PREFEITURADEBARBACENA;2020-06-22;BARBACENA;AVENTAL;4500;UN;10,9;49050
1138;PREFEITURADEBARBACENA;2020-06-22;BARBACENA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1139;PREFEITURADEBARBACENA;2020-06-22;BARBACENA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1140;PREFEITURADEBARBACENA;2020-06-22;BARBACENA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1141;PREFEITURADEBARBACENA;2020-06-22;BARBACENA;OCULOS DE PROTECAO DOAC 3,60;600;UN;3,6;2160
1142;PREFEITURADEBARBACENA;2020-06-22;BARBACENA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1143;PREFEITURADEGOVERNADORVALADARES;2020-06-22;GOVERNADOR VALADARES;AVENTAL;4500;UN;10,9;49050
1144;PREFEITURADEGOVERNADORVALADARES;2020-06-22;GOVERNADOR VALADARES;LUVA DESCARTAVEL;21000;UN;0,4;8400
1145;PREFEITURADEGOVERNADORVALADARES;2020-06-22;GOVERNADOR VALADARES;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1146;PREFEITURADEGOVERNADORVALADARES;2020-06-22;GOVERNADOR VALADARES;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1147;PREFEITURADEGOVERNADORVALADARES;2020-06-22;GOVERNADOR VALADARES;OCULOS DE PROTECAO DOAC 3,60;600;UN;3,6;2160
1148;PREFEITURADEGOVERNADORVALADARES;2020-06-22;GOVERNADOR VALADARES;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1149;PREFEITURADEITAOBIM;2020-06-22;ITAOBIM;AVENTAL;4500;UN;10,9;49050
1150;PREFEITURADEITAOBIM;2020-06-22;ITAOBIM;LUVA DESCARTAVEL;21000;UN;0,4;8400
1151;PREFEITURADEITAOBIM;2020-06-22;ITAOBIM;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1152;PREFEITURADEITAOBIM;2020-06-22;ITAOBIM;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1153;PREFEITURADEITAOBIM;2020-06-22;ITAOBIM;OCULOS DE PROTECAO DOAC 3,60;600;UN;3,6;2160
1154;PREFEITURADEITAOBIM;2020-06-22;ITAOBIM;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1155;PREFEITURADESALINAS;2020-06-22;SALINAS;AVENTAL;100;UN;10,9;1090
1156;PREFEITURADESALINAS;2020-06-22;SALINAS;LUVA DESCARTAVEL;10000;UN;0,4;4000
1157;PREFEITURADESALINAS;2020-06-22;SALINAS;OCULOS DE PROTECAO DOAC 3,60;40;UN;3,6;144
1158;PREFEITURADESALINAS;2020-06-22;SALINAS;TOUCA DESCARTAVEL;21000;UN;0,27;5670
1159;PREFEITURADESALINAS;2020-06-22;SALINAS;AVENTAL;1000;UN;10,9;10900
1160;PREFEITURADESALINAS;2020-06-22;SALINAS;LUVA DESCARTAVEL;15000;UN;0,4;6000
1161;PREFEITURADESALINAS;2020-06-22;SALINAS;OCULOS DE PROTECAO DOAC 9,10;720;UN;9,1;6552
1162;PREFEITURADESALINAS;2020-06-22;SALINAS;TOUCA DESCARTAVEL;3000;UN;0,27;810
1163;PREFEITURADESALINAS;2020-06-22;SALINAS;AVENTAL;4500;UN;10,9;49050
1164;PREFEITURADESALINAS;2020-06-22;SALINAS;LUVA DESCARTAVEL;21000;UN;0,4;8400
1165;PREFEITURADESALINAS;2020-06-22;SALINAS;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1166;PREFEITURADESALINAS;2020-06-22;SALINAS;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1167;PREFEITURADESALINAS;2020-06-22;SALINAS;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1168;PREFEITURADESALINAS;2020-06-22;SALINAS;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1169;PREFEITURADEUBERABA;2020-06-22;UBERABA;AVENTAL;4500;UN;10,9;49050
1170;PREFEITURADEUBERABA;2020-06-22;UBERABA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1171;PREFEITURADEUBERABA;2020-06-22;UBERABA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1172;PREFEITURADEUBERABA;2020-06-22;UBERABA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1173;PREFEITURADEUBERABA;2020-06-22;UBERABA;OCULOS DE PROTECAO DOAC 3,60;600;UN;3,6;2160
1174;PREFEITURADEUBERABA;2020-06-22;UBERABA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1175;PREFEITURADEUBERABA;2020-06-22;UBERABA;AVENTAL;4500;UN;10,9;49050
1176;PREFEITURADEUBERABA;2020-06-22;UBERABA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1177;PREFEITURADEUBERABA;2020-06-22;UBERABA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1178;PREFEITURADEUBERABA;2020-06-22;UBERABA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1179;PREFEITURADEUBERABA;2020-06-22;UBERABA;OCULOS DE PROTECAO DOAC 3,60;600;UN;3,6;2160
1180;PREFEITURADEUBERABA;2020-06-22;UBERABA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1181;PREFEITURADEUBERABA;2020-06-22;UBERABA;AVENTAL;4500;UN;10,9;49050
1182;PREFEITURADEUBERABA;2020-06-22;UBERABA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1183;PREFEITURADEUBERABA;2020-06-22;UBERABA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1184;PREFEITURADEUBERABA;2020-06-22;UBERABA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1185;PREFEITURADEUBERABA;2020-06-22;UBERABA;OCULOS DE PROTECAO DOAC 3,60;600;UN;3,6;2160
1186;PREFEITURADEUBERABA;2020-06-22;UBERABA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1187;PREFEITURADEUBERABA;2020-06-22;UBERABA;AVENTAL;4500;UN;10,9;49050
1188;PREFEITURADEUBERABA;2020-06-22;UBERABA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1189;PREFEITURADEUBERABA;2020-06-22;UBERABA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1190;PREFEITURADEUBERABA;2020-06-22;UBERABA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1191;PREFEITURADEUBERABA;2020-06-22;UBERABA;OCULOS DE PROTECAO DOAC 3,60;600;UN;3,6;2160
1192;PREFEITURADEUBERABA;2020-06-22;UBERABA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1193;HOSPITALPHILADÉLFIA;2020-06-23;TEÓFILO OTONI;AVENTAL;4500;UN;10,9;49050
1194;HOSPITALPHILADÉLFIA;2020-06-23;TEÓFILO OTONI;LUVA DESCARTAVEL;21000;UN;0,4;8400
1195;HOSPITALPHILADÉLFIA;2020-06-23;TEÓFILO OTONI;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1196;HOSPITALPHILADÉLFIA;2020-06-23;TEÓFILO OTONI;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1197;HOSPITALPHILADÉLFIA;2020-06-23;TEÓFILO OTONI;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1198;HOSPITALPHILADÉLFIA;2020-06-23;TEÓFILO OTONI;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1199;HOSPITALSANTAISABEL/ASSOCIAÇÃOBENEF;2020-06-23;UBÁ;AVENTAL;4500;UN;10,9;49050
1200;HOSPITALSANTAISABEL/ASSOCIAÇÃOBENEF;2020-06-23;UBÁ;LUVA DESCARTAVEL;21000;UN;0,4;8400
1201;HOSPITALSANTAISABEL/ASSOCIAÇÃOBENEF;2020-06-23;UBÁ;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1202;HOSPITALSANTAISABEL/ASSOCIAÇÃOBENEF;2020-06-23;UBÁ;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1203;HOSPITALSANTAISABEL/ASSOCIAÇÃOBENEF;2020-06-23;UBÁ;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1204;HOSPITALSANTAISABEL/ASSOCIAÇÃOBENEF;2020-06-23;UBÁ;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1205;PREFEITURADEBOCAIUVA;2020-06-23;BOCAIUVA;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1206;PREFEITURADEBOCAIUVA;2020-06-23;BOCAIUVA;AVENTAL;4500;UN;10,9;49050
1207;PREFEITURADEBOCAIUVA;2020-06-23;BOCAIUVA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1208;PREFEITURADEBOCAIUVA;2020-06-23;BOCAIUVA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1209;PREFEITURADEBOCAIUVA;2020-06-23;BOCAIUVA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1210;PREFEITURADEBOCAIUVA;2020-06-23;BOCAIUVA;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1211;PREFEITURADEBOCAIUVA;2020-06-23;BOCAIUVA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1212;PREFEITURADEBRASILIADEMINAS;2020-06-23;BRASILIA DE MINAS;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1213;PREFEITURADECRUZILIA;2020-06-23;CRUZILIA;AVENTAL;4500;UN;10,9;49050
1214;PREFEITURADECRUZILIA;2020-06-23;CRUZILIA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1215;PREFEITURADECRUZILIA;2020-06-23;CRUZILIA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1216;PREFEITURADECRUZILIA;2020-06-23;CRUZILIA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1217;PREFEITURADECRUZILIA;2020-06-23;CRUZILIA;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1218;PREFEITURADECRUZILIA;2020-06-23;CRUZILIA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1219;PREFEITURADEFRUTADELEITE;2020-06-23;FRUTA DE LEITE;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1220;PREFEITURADEFRUTAL;2020-06-23;FRUTAL;AVENTAL;4500;UN;10,9;49050
1221;PREFEITURADEFRUTAL;2020-06-23;FRUTAL;LUVA DESCARTAVEL;21000;UN;0,4;8400
1222;PREFEITURADEFRUTAL;2020-06-23;FRUTAL;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1223;PREFEITURADEFRUTAL;2020-06-23;FRUTAL;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1224;PREFEITURADEFRUTAL;2020-06-23;FRUTAL;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1225;PREFEITURADEFRUTAL;2020-06-23;FRUTAL;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1226;PREFEITURADEGOVERNADORVALADARES;2020-06-23;GOVERNADOR VALADARES;AVENTAL;4500;UN;10,9;49050
1227;PREFEITURADEGOVERNADORVALADARES;2020-06-23;GOVERNADOR VALADARES;LUVA DESCARTAVEL;21000;UN;0,4;8400
1228;PREFEITURADEGOVERNADORVALADARES;2020-06-23;GOVERNADOR VALADARES;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1229;PREFEITURADEGOVERNADORVALADARES;2020-06-23;GOVERNADOR VALADARES;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1230;PREFEITURADEGOVERNADORVALADARES;2020-06-23;GOVERNADOR VALADARES;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1231;PREFEITURADEGOVERNADORVALADARES;2020-06-23;GOVERNADOR VALADARES;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1232;PREFEITURADEGOVERNADORVALADARES;2020-06-23;GOVERNADOR VALADARES;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1233;PREFEITURADEGUARANESIA;2020-06-23;GUARANESIA;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1234;PREFEITURADEMARIADAFE;2020-06-23;MARIA DA FE;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1235;SANTACASADECARIDADEDIAMANTINA;2020-06-23;DIAMANTINA;AVENTAL;4500;UN;10,9;49050
1236;SANTACASADECARIDADEDIAMANTINA;2020-06-23;DIAMANTINA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1237;SANTACASADECARIDADEDIAMANTINA;2020-06-23;DIAMANTINA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1238;SANTACASADECARIDADEDIAMANTINA;2020-06-23;DIAMANTINA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1239;SANTACASADECARIDADEDIAMANTINA;2020-06-23;DIAMANTINA;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1240;SANTACASADECARIDADEDIAMANTINA;2020-06-23;DIAMANTINA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1241;SANTACASADEMISERICORDIADEARAGUARI;2020-06-23;ARAGUARI;AVENTAL;4500;UN;10,9;49050
1242;SANTACASADEMISERICORDIADEARAGUARI;2020-06-23;ARAGUARI;LUVA DESCARTAVEL;21000;UN;0,4;8400
1243;SANTACASADEMISERICORDIADEARAGUARI;2020-06-23;ARAGUARI;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1244;SANTACASADEMISERICORDIADEARAGUARI;2020-06-23;ARAGUARI;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1245;SANTACASADEMISERICORDIADEARAGUARI;2020-06-23;ARAGUARI;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1246;SANTACASADEMISERICORDIADEARAGUARI;2020-06-23;ARAGUARI;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1247;SANTACASADEMISERICÓRDIADEBARBACENA;2020-06-23;BARBACENA;AVENTAL;4500;UN;10,9;49050
1248;SANTACASADEMISERICÓRDIADEBARBACENA;2020-06-23;BARBACENA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1249;SANTACASADEMISERICÓRDIADEBARBACENA;2020-06-23;BARBACENA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1250;SANTACASADEMISERICÓRDIADEBARBACENA;2020-06-23;BARBACENA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1251;SANTACASADEMISERICÓRDIADEBARBACENA;2020-06-23;BARBACENA;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1252;SANTACASADEMISERICÓRDIADEBARBACENA;2020-06-23;BARBACENA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1253;HOSPITALBOMJESUSDECONGONHAS;2020-06-24;CONGONHAS;AVENTAL;4500;UN;10,9;49050
1254;HOSPITALBOMJESUSDECONGONHAS;2020-06-24;CONGONHAS;LUVA DESCARTAVEL;21000;UN;0,4;8400
1255;HOSPITALBOMJESUSDECONGONHAS;2020-06-24;CONGONHAS;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1256;HOSPITALBOMJESUSDECONGONHAS;2020-06-24;CONGONHAS;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1257;HOSPITALBOMJESUSDECONGONHAS;2020-06-24;CONGONHAS;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1258;HOSPITALBOMJESUSDECONGONHAS;2020-06-24;CONGONHAS;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1259;HOSPITALMUNICIPALDEIPATINGA;2020-06-24;IPATINGA;AVENTAL;4500;UN;10,9;49050
1260;HOSPITALMUNICIPALDEIPATINGA;2020-06-24;IPATINGA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1261;HOSPITALMUNICIPALDEIPATINGA;2020-06-24;IPATINGA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1262;HOSPITALMUNICIPALDEIPATINGA;2020-06-24;IPATINGA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1263;HOSPITALMUNICIPALDEIPATINGA;2020-06-24;IPATINGA;OCULOS DE PROTECAO DOAC 9,10;600;UN;9,1;5460
1264;HOSPITALMUNICIPALDEIPATINGA;2020-06-24;IPATINGA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1265;PREFEITURADEALMENARA;2020-06-24;ALMENARA;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1266;PREFEITURADEANDRADAS;2020-06-24;ANDRADAS;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1267;PREFEITURADEBARAODECOCAIS;2020-06-24;BARAO DE COCAIS;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1268;PREFEITURADEBARBACENA;2020-06-24;BARBACENA;AVENTAL;4500;UN;10,9;49050
1269;PREFEITURADEBARBACENA;2020-06-24;BARBACENA;LUVA DESCARTAVEL;21000;UN;0,4;8400
1270;PREFEITURADEBARBACENA;2020-06-24;BARBACENA;MASCARA DE PROTECAO FACE SHIELD;400;UN;3,6;1440
1271;PREFEITURADEBARBACENA;2020-06-24;BARBACENA;MASCARA DESCARTAVEL N95;3000;UN;13;39000
1272;PREFEITURADEBARBACENA;2020-06-24;BARBACENA;OCULOS DE PROTECAO DOAC 3,60;600;UN;3,6;2160
1273;PREFEITURADEBARBACENA;2020-06-24;BARBACENA;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1274;PREFEITURADEBRASPIRES;2020-06-24;BRAS PIRES;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1275;PREFEITURADEBUGRE;2020-06-24;BUGRE;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1276;PREFEITURADECACHOEIRADAPRATA;2020-06-24;CACHOEIRA DA PRATA;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1277;PREFEITURADECAETE;2020-06-24;CAETE;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1278;PREFEITURADECAPARAO;2020-06-24;CAPARAO;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1279;PREFEITURADECARAI;2020-06-24;CARAI;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1280;PREFEITURADECARMOPOLISDEMINAS;2020-06-24;CARMOPOLIS DE MINAS;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1281;PREFEITURADECATUTI;2020-06-24;CATUTI;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1282;PREFEITURADECOUTODEMAGALHAESDEMINA;2020-06-24;COUTO DE MAGALHAES DE MINAS;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1283;PREFEITURADECRUCILANDIA;2020-06-24;CRUCILÂNDIA;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1284;PREFEITURADEESMERALDAS;2020-06-24;ESMERALDAS;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1285;PREFEITURADEESPINOSA;2020-06-24;ESPINOSA;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1286;PREFEITURADEFRANCISCOBADARO;2020-06-24;FRANCISCO BADARO;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1287;PREFEITURADEFRANCISCOSA;2020-06-24;FRANCISCO SA;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1288;PREFEITURADEICARAIDEMINAS;2020-06-24;ICARAI DE MINAS;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1289;PREFEITURADEIGARAPE;2020-06-24;IGARAPE;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1290;PREFEITURADEINIMUTABA;2020-06-24;INIMUTABA;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1291;PREFEITURADEITACARAMBI;2020-06-24;ITACARAMBI;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1292;PREFEITURADEITAGUARA;2020-06-24;ITAGUARA;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1293;PREFEITURADEITAMBACURI;2020-06-24;ITAMBACURI;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1294;PREFEITURADEITAOBIM;2020-06-24;ITAOBIM;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1295;PREFEITURADEITAPECERICA;2020-06-24;ITAPECERICA;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1296;PREFEITURADEJANUARIA;2020-06-24;JANUARIA;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1297;PREFEITURADEJOSEGONCALVESDEMINAS;2020-06-24;JOSE GONÇALVES DE MINAS;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1298;PREFEITURADEJUATUBA;2020-06-24;JUATUBA;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1299;PREFEITURADELAVRAS;2020-06-24;LAVRAS;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1300;PREFEITURADEMACHADO;2020-06-24;MACHADO;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1301;PREFEITURADEMARIOCAMPOS;2020-06-24;MARIO CAMPOS;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1302;PREFEITURADEMARTINSSOARES;2020-06-24;MARTINS SOARES;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1303;PREFEITURADEMONTEFORMOSO;2020-06-24;MONTE FORMOSO;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1304;PREFEITURADENOVASERRANA;2020-06-24;NOVA SERRANA;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1305;PREFEITURADENOVOCRUZEIRO;2020-06-24;NOVO CRUZEIRO;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1306;PREFEITURADEOLIVEIRA;2020-06-24;OLIVEIRA;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1307;PREFEITURADEOUROPRETO;2020-06-24;OURO PRETO;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1308;PREFEITURADEPADREPARAISO;2020-06-24;PADRE PARAISO;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1309;PREFEITURADEPIEDADEDEPONTENOVA;2020-06-24;PIEDADE DE PONTE NOVA;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1310;PREFEITURADERIACHODOSMACHADOS;2020-06-24;RIACHO DOS MACHADOS;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1311;PREFEITURADERIBEIRAODASNEVES;2020-06-24;RIBEIRAO DAS NEVES;MASCARA RETAS CORES DIVERSAS;1800;UN;2,4;4320
1312;PREFEITURADERIBEIRAODASNEVES;2020-06-24;RIBEIRAO DAS NEVES;AVENTAL;100;UN;10,9;1090
1313;PREFEITURADERIBEIRAODASNEVES;2020-06-24;RIBEIRAO DAS NEVES;LUVA DESCARTAVEL;21000;UN;0,4;8400
1314;PREFEITURADERIBEIRAODASNEVES;2020-06-24;RIBEIRAO DAS NEVES;MASCARA DE PROTECAO FACE SHIELD;500;UN;3,6;1800
1315;PREFEITURADERIBEIRAODASNEVES;2020-06-24;RIBEIRAO DAS NEVES;MASCARA DESCARTAVEL N95;1000;UN;13;13000
1316;PREFEITURADERIBEIRAODASNEVES;2020-06-24;RIBEIRAO DAS NEVES;OCULOS DE PROTECAO DOAC 3,60;120;UN;3,6;432
1317;PREFEITURADERIBEIRAODASNEVES;2020-06-24;RIBEIRAO DAS NEVES;OCULOS DE PROTECAO DOAC 9,10;280;UN;9,1;2548
1318;PREFEITURADERIBEIRAODASNEVES;2020-06-24;RIBEIRAO DAS NEVES;TOUCA DESCARTAVEL;9000;UN;0,27;2430
1319;PREFEITURADESAOJOAOEVANGELISTA;2020-06-24;SAO JOAO EVANGELISTA;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1320;PREFEITURADESAOJOSEDOJACURI;2020-06-24;SAO JOSE DO JACURI;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1321;HOSPITALEMATERNIDADEVITALBRAZIL;2020-06-25;TIMÓTEO;AVENTAL;2700;UN;10,9;29430
1322;HOSPITALEMATERNIDADEVITALBRAZIL;2020-06-25;TIMÓTEO;MASCARA DE PROTECAO FACE SHIELD;50;UN;3,6;180
1323;PREFEITURADEBOMJESUSDOAMPARO;2020-06-25;BOM JESUS DO AMPARO;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1324;PREFEITURADEBUENOBRANDAO;2020-06-25;BUENO BRANDAO;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1325;PREFEITURADECANAVERDE;2020-06-25;CANA VERDE;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1326;PREFEITURADECARVALHOPOLIS;2020-06-25;CARVALHOPOLIS;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1327;PREFEITURADECASAGRANDE;2020-06-25;CASA GRANDE;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1328;PREFEITURADECATAGUASES;2020-06-25;CATAGUASES;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1329;PREFEITURADECONCEICAODOPARA;2020-06-25;CONCEIÇAO DO PARA;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1330;PREFEITURADECONSELHEIROPENA;2020-06-25;CONSELHEIRO PENA;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1331;PREFEITURADECORONELXAVIERCHAVES;2020-06-25;CORONEL XAVIER CHAVES;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1332;PREFEITURADEDIVINOPOLIS;2020-06-25;DIVINOPOLIS;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1333;PREFEITURADEDIVISOPOLIS;2020-06-25;DIVISOPOLIS;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1334;PREFEITURADEDONAEUSEBIA;2020-06-25;DONA EUZEBIA;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
1335;PREFEITURADEESPIRITOSANTODODOURADO;2020-06-25;ESPIRITO SANTO DO DOURADO;MASCARA RETA COR DIVERSA;1800;UN;2,4;4320
